date,location,state,category_de,description,source
2017-09-11,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-11,Jesberg,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-11,Mering,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-10,Frankfurt an der Oder,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-10,Guben,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-10,Sangerhausen,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dip21.bundestag.de/dip21/btd/19/001/1900144.pdf
2017-09-10,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dip21.bundestag.de/dip21/btd/19/001/1900144.pdf
2017-09-10,Bockhorn,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dip21.bundestag.de/dip21/btd/19/001/1900144.pdf
2017-09-10,Kiel,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Belohnung und Billigung von Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-09,Auerbach im Vogtland,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-09,Alsleben an der Saale,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Halle an der Saale,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Brandenburg an der Havel,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Ein 43-jähriger Brandenburger hat am Abend auf dem Parkplatz eines Einkaufsmarktes einen 24-jährigen syrischen Flüchtling mit einem Messer bedroht und versucht auf ihn einzustechen. Auch zwei deutsche Zeugen, die dem Syrer zur Hilfe kommen wollten, wurden von dem betrunkenen Täter bedroht. DIe Polizei ermittelt wegen versuchter gefährlicher Körperverletzung und Volksverhetzung.",https://polizei.brandenburg.de/pressemeldung/mit-messer-bedroht/759360
2017-09-09,Berlin,Berlin,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Stuttgart,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Beleidigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Feucht,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Rotenburg an der Fulda,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-09,Schortens,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Gottmadingen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.","http://dip21.bundestag.de/dip21/btd/19/001/1900144.pdf
https://www.suedkurier.de/system/adblock/"
2017-09-09,Querfurt,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Gefährdung des Straßenverkehrs ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-09,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-08,Wasserburg am Inn,Bayern,Sonstige Angriffe,"In der Nacht hat ein unbekannter Täter zwei Hakenkreuze mit schwarzer Farbe auf die Zufahrt zu einer Asylunterkunft gesprüht.
 ",https://www.wasserburg24.de/wasserburg/polizeimeldungen/wasserburg-hakenkreuz-graffiti-asylheim-8665578.html
2017-09-08,Zwickau,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-08,Tangermünde,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-08,Karlsruhe,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-08,Maxhütte-Haidhof,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-08,Hannover,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-08,Leipzig,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-08,Zweibrücken,Rheinland-Pfalz,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-07,Günzburg,Bayern,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird jedoch nicht als “politisch motivierte Kriminalität - rechts” eingeordnet, weshalb wir ihn hier als Verdachtsfall aufführen.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-07,Rosenfeld,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-07,Friedrichshafen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Beleidigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-07,Dillingen an der Donau,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-07,Saalfeld an der Saale,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-07,Ilmenau,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Beleidigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-07,Friedrichshafen,Baden-Württemberg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Haßfurt,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-06,Bad Eilsen,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-06,Senftenberg,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Bad Liebenwerda,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Amberg,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Schnattenberg,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Frankfurt am Main,Hessen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Bielefeld,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Trier,Rheinland-Pfalz,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Guben,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Dresden,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-06,Bad Schwartau,Schleswig-Holstein,Sonstige Angriffe,"Vier unbekannte Täter haben am Abend ein unter anderem von Asylbewerbern bewohntes Haus in Bad Schwartau mit Eiern und einem Stein beworfen. Dabei wurde eine Fensterscheibe beschädigt. Die vier Täter sollen laut Zeugenangaben aus einem schwarzen Geländewagen ausgestiegen und mit diesem anschließend wieder davon gefahren sein. Die Kriminalpolizei ermittelt und prüft einen möglichen ""fremdenfeindlichen Hintergrund"".","http://www.ln-online.de/Lokales/Bad-Schwartau/Wohnhaus-mit-Eiern-und-Steinen-attackiert-fremdenfeindlicher-Hintergrund
https://www.abendblatt.de/region/article211854687/Wohnhaus-attackiert-Polizei-prueft-fremdenfeindlichen-Angriff.html"
2017-09-06,Finsterwalde,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-05,Magdeburg,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-05,Tussenhausen,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-05,Guben,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-04,Viereth-Trunstadt,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gemeinschädlicher Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-04,Offenbach am Main,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-04,Blankenfelde,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-04,Lübeck,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-04,Cottbus,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-04,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-04,Rudolstadt,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-04,Brandenburg an der Havel,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-04,Bonn,Nordrhein-Westfalen,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt, diesen Vorfall jedoch nicht als “politisch motivierte Kriminalität – rechts” einordnet, weshalb wir ihn hier als Verdachtsfall aufführen.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-04,Ellrich,Thüringen,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt. Die Anzahl an Verletzten geht aus der Antwort der Bundesregierung nicht hervor. Der Vorfall wird jedoch nicht als “politisch motivierte Kriminalität - rechts” eingeordnet, weshalb wir ihn hier als Verdachtsfall aufführen.
 ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-04,Ellrich,Thüringen,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Beleidigung ermittelt. Der Vorfall wird jedoch nicht als “politisch motivierte Kriminalität - rechts” eingeordnet, weshalb wir ihn hier als Verdachtsfall aufführen. ",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-03,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Beschimpfung von Bekenntnissen, Religionsgesellschaften und Weltanschauungsvereinigungen ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-03,Ganderkesee,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-03,Gera,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage geht hervor, dass die zuständige Polizeidirektion wegen Beleidigung ermittelt. Der Vorfall wird als “politisch motivierte Kriminalität - rechts” eingeordnet.",http://dipbt.bundestag.de/doc/btd/19/001/1900146.pdf
2017-09-03,Türkheim,Bayern,Sonstige Angriffe,"Ein Unbekannter hat am frühen Sonntagmorgen versucht, einen Stein gegen die Tür einer Flüchtlingsunterkunft in Türkheim zu werfen. Da der Täter jedoch nicht traf, enstand kein Sachschaden. Bereits am Abend zuvor zuvor soll es zu einem solchen Vorfall gekommen sein.","https://www.all-in.de/nachrichten/polizeimeldungen/Versuchte-Sachbeschaedigung-an-der-Asylbewerberunterkunft;art2756,2499649"
2017-09-03,Leer in Ostfriesland,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-03,Haßfurt,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in sieben Fällen wegen Sachbeschädigung ermittelt und diese Vorfälle als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-03,Haßfurt,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in sieben Fällen wegen Sachbeschädigung ermittelt und diese Vorfälle als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
2017-09-03,Haßfurt,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in sieben Fällen wegen Sachbeschädigung ermittelt und diese Vorfälle als “politisch motivierte Kriminalität – rechts” einordnet.
 ",http://dipbt.bundestag.de/dip21/btd/19/008/1900889.pdf
